|index|location_code|year|chl_median|chl_max|grid_pop|grid_senile_pop|total_pop|senile_pop|avg_age|AD|grid_AD|MD|grid_MD|PD|grid_PD
3766|2019A30|48170|2014|9.2|20.0|177.40251917|89.401423877|340241|128417.5|39.44211412|290|0.1512067345|27.0|0.0140778684|652.0|0.3399544514
3767|2019A30|48170|2015|7.1|17.5|182.0|92.0|344426|133486.0|39.83081592|276|0.1458426483|23.0|0.012153554|705.0|0.3725328518
3768|2019A30|48170|2016|11.0|21.0|158.0|89.0|346739|138314.5|40.21788073|311|0.1417146615|25.0|0.0113918538|709.0|0.3230729742
3769|2019A30|48170|2017|7.65|20.0|228.0|112.0|346681|130263.0|41.00322487|467|0.3071296091|31.0|0.0203876186|733.0|0.4820685299
3770|2019A40|48720|2005|18.0|96.2|391.0|193.0|31099|16356.0|45.31892599|7|0.0880092607|0.0|0.0|39.0|0.4903373099
3771|2019A40|48720|2006|28.4|168.0|381.98522167|193.0|31625|16635.5|45.97547753|7|0.0845500886|0.0|0.0|46.0|0.5556148679
3772|2019A40|48720|2007|24.05|71.8|372.99507389|193.0|31418|17038.5|46.31168996|18|0.2136963311|2.0|0.0237440368|48.0|0.5698568829
3773|2019A40|48720|2008|58.9|176.1|364.00492611|193.0|30734|17342.5|46.88330705|10|0.1184372116|1.0|0.0118437212|39.0|0.4619051252
3774|2019A40|48720|2009|62.05|112.0|355.01477833|193.0|30496|17675.5|47.50224589|10|0.1164135553|2.0|0.0232827111|39.0|0.4540128658
3775|2019A40|48720|2010|13.35|37.1|346.0|193.0|30162|18075.5|48.11170283|22|0.2523705325|1.0|0.0114713878|57.0|0.6538691068
3776|2019A40|48720|2011|17.55|123.7|345.80010953|193.39978094|30045|18538.5|48.65339305|20|0.2301881242|0.0|0.0|73.0|0.8401866532
3777|2019A40|48720|2012|9.7|95.7|345.60021906|193.79956188|30329|19131.0|48.98218986|24|0.2734810003|5.0|0.0569752084|94.0|1.0711339178
3778|2019A40|48720|2013|11.2|24.3|345.40032859|194.19934283|29417|19574.5|49.59294062|36|0.4226947625|5.0|0.0587076059|101.0|1.1858936393
3779|2019A40|48720|2014|17.5|50.3|345.19989047|194.60021906|29209|19942.0|50.37290637|24|0.2836385145|5.0|0.0590913572|100.0|1.1818271439
3780|2019A40|48720|2015|8.3|55.4|345.0|195.0|28544|20308.5|51.00015677|33|0.3988579036|3.0|0.0362598094|105.0|1.2690933296
3781|2019A40|48720|2016|10.65|42.3|316.0|190.0|28111|20624.0|51.66529902|35|0.3934402903|1.0|0.0112411512|114.0|1.2814912312
3782|2019A40|48720|2017|26.9|55.6|305.0|194.0|27849|16968.0|52.60357643|39|0.4271248519|1.0|0.0109519193|122.0|1.336134152
3783|2019A50|48720|2005|4.55|8.7|169.0|81.0|31099|16356.0|45.31892599|7|0.0380398084|0.0|0.0|39.0|0.2119360751
3784|2019A50|48720|2006|10.9|30.1|170.00164204|82.802955665|31625|16635.5|45.97547753|7|0.037628822|0.0|0.0|46.0|0.2472751157
3785|2019A50|48720|2007|4.85|237.0|171.00054735|84.600985222|31418|17038.5|46.31168996|18|0.0979696305|2.0|0.0108855145|48.0|0.2612523481
3786|2019A50|48720|2008|4.25|65.6|171.99945265|86.399014778|30734|17342.5|46.88330705|10|0.0559639008|1.0|0.0055963901|39.0|0.218259213
3787|2019A50|48720|2009|7.95|22.3|172.99835796|88.197044335|30496|17675.5|47.50224589|10|0.0567282129|2.0|0.0113456426|39.0|0.2212400302
3788|2019A50|48720|2010|3.4|28.8|174.0|90.0|30162|18075.5|48.11170283|22|0.1269146608|1.0|0.0057688482|57.0|0.3288243485
3789|2019A50|48720|2011|4.2|20.3|178.39759036|95.596933187|30045|18538.5|48.65339305|20|0.1187535965|0.0|0.0|73.0|0.4334506273
3790|2019A50|48720|2012|4.3|14.6|182.79518072|101.19386637|30329|19131.0|48.98218986|24|0.1446498182|5.0|0.0301353788|94.0|0.5665451214
3791|2019A50|48720|2013|1.6|6.2|187.19277108|106.79079956|29417|19574.5|49.59294062|36|0.229083175|5.0|0.0318171076|101.0|0.6427055743
3792|2019A50|48720|2014|4.8|44.1|191.60240964|112.40306681|29209|19942.0|50.37290637|24|0.1574329087|5.0|0.0327985227|100.0|0.6559704531
3793|2019A50|48720|2015|3.3|12.8|196.0|118.0|28544|20308.5|51.00015677|33|0.2265975336|3.0|0.0205997758|105.0|0.7209921525
3794|2019A50|48720|2016|2.75|16.6|181.0|99.0|28111|20624.0|51.66529902|35|0.225356622|1.0|0.0064387606|114.0|0.7340187115
3795|2019A50|48720|2017|5.2|10.5|167.0|104.0|27849|16968.0|52.60357643|39|0.2338683615|1.0|0.0059966247|122.0|0.7315882078
3796|2019A60|48730|2005|3.75|9.3|133.0|79.0|61376|23415.0|39.89585342|16|0.0346715328|2.0|0.0043339416|67.0|0.1451870438
3797|2019A60|48730|2006|3.35|7.5|130.39573071|78.799671593|63460|24205.0|40.25816297|14|0.0287667858|0.0|0.0|83.0|0.1705459447
3798|2019A60|48730|2007|1.95|17.1|127.7985769|78.599890531|64865|25079.0|40.36026839|14|0.0275831354|2.0|0.0039404479|80.0|0.1576179165
3799|2019A60|48730|2008|2.45|110.0|125.2014231|78.400109469|66050|26070.0|40.57486709|16|0.0303288837|1.0|0.0018955552|73.0|0.138375532
3800|2019A60|48730|2009|2.3|8.6|122.60426929|78.200328407|66582|27168.0|40.93241348|11|0.0202554288|1.0|0.0018414026|86.0|0.1583606254
3801|2019A60|48730|2010|2.05|13.7|120.0|78.0|67207|28268.0|41.37629145|22|0.0392816225|1.0|0.0017855283|92.0|0.164268603
3802|2019A60|48730|2011|3.1|11.9|121.59912377|80.198795181|66971|29348.0|41.87839829|24|0.0435767567|2.0|0.0036313964|127.0|0.2305936707
3803|2019A60|48730|2012|4.2|11.8|123.19824754|82.397590361|67425|30454.0|42.38590438|38|0.0694331985|6.0|0.0109631366|164.0|0.299659067
3804|2019A60|48730|2013|3.2|9.8|124.7973713|84.596385542|67667|31555.5|42.83803542|46|0.084837204|3.0|0.0055328611|174.0|0.3209059454
3805|2019A60|48730|2014|4.65|8.5|126.40087623|86.801204819|68741|32759.5|43.22392029|53|0.0974563425|3.0|0.0055163967|200.0|0.367759783
3806|2019A60|48730|2015|3.2|8.0|128.0|89.0|69156|34011.0|43.58530795|33|0.061079299|1.0|0.0018508878|231.0|0.4275550928
3807|2019A60|48730|2016|2.45|8.0|117.0|88.0|68937|35109.0|44.06832158|36|0.0610992645|4.0|0.0067888072|240.0|0.4073284303
3808|2019A60|48730|2017|2.3|7.9|109.0|83.0|68207|31797.0|45.1447652|49|0.0783057457|5.0|0.0079903822|242.0|0.3867344994
3809|2019A70|48730|2005|30.7|60.9|137.0|60.0|61376|23415.0|39.89585342|16|0.0357142857|2.0|0.0044642857|67.0|0.1495535714
3810|2019A70|48730|2006|28.95|123.8|131.99178982|61.602627258|63460|24205.0|40.25816297|14|0.0291188947|0.0|0.0|83.0|0.1726334471
3811|2019A70|48730|2007|16.4|105.4|126.99726327|63.200875753|64865|25079.0|40.36026839|14|0.0274101856|2.0|0.0039157408|80.0|0.1566296317
3812|2019A70|48730|2008|13.45|95.9|122.00273673|64.799124247|66050|26070.0|40.57486709|16|0.0295540316|1.0|0.001847127|73.0|0.1348402692
3813|2019A70|48730|2009|6.85|98.6|117.00821018|66.397372742|66582|27168.0|40.93241348|11|0.0193309049|1.0|0.001757355|86.0|0.1511325294
3814|2019A70|48730|2010|12.55|52.4|112.0|68.0|67207|28268.0|41.37629145|22|0.0366628476|1.0|0.0016664931|92.0|0.1533173628
3815|2019A70|48730|2011|8.9|79.1|113.3992333|71.398138007|66971|29348.0|41.87839829|24|0.0406382106|2.0|0.0033865175|127.0|0.2150438642
3816|2019A70|48730|2012|15.7|61.6|114.79846659|74.796276013|67425|30454.0|42.38590438|38|0.0646991729|6.0|0.0102156589|164.0|0.2792280092
3817|2019A70|48730|2013|19.0|86.3|116.19769989|78.19441402|67667|31555.5|42.83803542|46|0.0789911507|3.0|0.0051515968|174.0|0.2987926135
3818|2019A70|48730|2014|37.2|51.5|117.6007667|81.601861993|68741|32759.5|43.22392029|53|0.0906713699|3.0|0.0051323417|200.0|0.3421561127
3819|2019A70|48730|2015|18.5|55.9|119.0|85.0|69156|34011.0|43.58530795|33|0.0567846608|1.0|0.0017207473|231.0|0.3974926254
3820|2019A70|48730|2016|7.75|60.2|118.0|75.0|68937|35109.0|44.06832158|36|0.0616214805|4.0|0.0068468312|240.0|0.4108098699
3821|2019A70|48730|2017|48.5|102.9|111.0|76.0|68207|31797.0|45.1447652|49|0.0797425484|5.0|0.0081369947|242.0|0.3938305453
3822|2020A10|48730|2005|68.75|146.2|100.0|60.0|61376|23415.0|39.89585342|16|0.0260688217|2.0|0.0032586027|67.0|0.1091631908
3823|2020A10|48730|2006|46.35|132.9|97.796387521|59.399014778|63460|24205.0|40.25816297|14|0.0215749988|0.0|0.0|83.0|0.1279089216
3824|2020A10|48730|2007|48.85|97.4|95.59879584|58.799671593|64865|25079.0|40.36026839|14|0.0206333638|2.0|0.0029476234|80.0|0.1179049359
3825|2020A10|48730|2008|57.25|138.0|93.40120416|58.200328407|66050|26070.0|40.57486709|16|0.0226255756|1.0|0.0014140985|73.0|0.1032291885
3826|2020A10|48730|2009|48.3|191.6|91.203612479|57.600985222|66582|27168.0|40.93241348|11|0.0150677321|1.0|0.0013697938|86.0|0.117802269
3827|2020A10|48730|2010|27.45|74.3|89.0|57.0|67207|28268.0|41.37629145|22|0.02913387|1.0|0.0013242668|92.0|0.1218325472
3828|2020A10|48730|2011|26.95|66.9|88.600219058|57.0|66971|29348.0|41.87839829|24|0.0317511349|2.0|0.0026459279|127.0|0.1680164223
3829|2020A10|48730|2012|25.7|80.9|88.200438116|57.0|67425|30454.0|42.38590438|38|0.049708812|6.0|0.0078487598|164.0|0.2145327675
3830|2020A10|48730|2013|30.8|50.5|87.800657174|57.0|67667|31555.5|42.83803542|46|0.0596868522|3.0|0.0038926208|174.0|0.2257720063
3831|2020A10|48730|2014|24.1|53.8|87.399780942|57.0|68741|32759.5|43.22392029|53|0.0673861071|3.0|0.003814308|200.0|0.2542871967
3832|2020A10|48730|2015|19.6|33.8|87.0|57.0|69156|34011.0|43.58530795|33|0.041514836|1.0|0.0012580253|231.0|0.2906038522
3833|2020A10|48730|2016|25.3|60.3|84.0|54.0|68937|35109.0|44.06832158|36|0.0438661386|4.0|0.0048740154|240.0|0.2924409243
3834|2020A10|48730|2017|21.8|58.1|89.0|62.0|68207|31797.0|45.1447652|49|0.063937719|5.0|0.006524257|242.0|0.3157740408
3835|2020A15|48740|2005|9.75|43.5|86.0|51.0|64672|28739.5|42.4412822|14|0.0186170213|2.0|0.0026595745|69.0|0.0917553191
3836|2020A15|48740|2006|8.9|110.3|73.178981938|44.188834154|63476|29206.5|43.15970065|12|0.0138343277|2.0|0.0023057213|87.0|0.1002988756
3837|2020A15|48740|2007|8.6|60.5|60.392993979|37.396278051|62255|29776.5|43.85373187|24|0.0232821758|1.0|0.0009700907|82.0|0.079547434
3838|2020A15|48740|2008|7.5|38.4|47.607006021|30.603721949|61603|30470.5|44.51901432|27|0.020865691|1.0|0.0007728034|57.0|0.0440497921
3839|2020A15|48740|2009|7.7|38.4|34.821018062|23.811165846|61252|31318.5|45.14559914|16|0.0090958057|3.0|0.0017054636|57.0|0.0324038077
3840|2020A15|48740|2010|6.65|18.7|22.0|17.0|61714|32401.0|45.75815109|42|0.0149722915|7.0|0.0024953819|67.0|0.0238843698
3841|2020A15|48740|2011|11.4|80.2|22.399780942|16.800109529|62490|33583.5|46.2007797|63|0.0225825924|3.0|0.0010753615|126.0|0.0451651848
3842|2020A15|48740|2012|16.1|48.8|22.799561884|16.600219058|62966|34829.0|46.54078557|80|0.0289674578|3.0|0.0010862797|173.0|0.0626421276
3843|2020A15|48740|2013|25.15|54.1|23.199342826|16.400328587|63447|36040.5|46.9042196|126|0.0460717953|5.0|0.0018282458|201.0|0.073495483
3844|2020A15|48740|2014|33.4|74.8|23.600219058|16.199890471|63502|37277.0|47.36119294|246|0.0914247408|4.0|0.0014865812|192.0|0.0713558952
3845|2020A15|48740|2015|13.0|35.2|24.0|16.0|63817|38504.0|47.83863741|244|0.0917623831|5.0|0.0018803767|203.0|0.0763432941
3846|2020A15|48740|2016|10.35|44.6|25.0|16.0|63982|39665.5|48.26373072|288|0.1125316495|6.0|0.0023444094|235.0|0.0918227001
3847|2020A15|48740|2017|26.3|61.2|26.0|18.0|64101|35340.0|49.08912497|273|0.1107315018|5.0|0.0020280495|277.0|0.1123539414
3848|2020A20|48125|2005|4.25|8.8|6266.0|968.0|425018|108164.5|35.02379701|56|0.8256026804|15.0|0.2211435751|329.0|4.8504157471
3849|2020A20|48125|2006|6.95|13.3|6253.1789819|1057.3464696|421783|113796.0|35.64623141|66|0.9784884948|20.0|0.2965116651|393.0|5.8264542191
3850|2020A20|48125|2007|4.0|34.7|6240.392994|1146.4488232|415805|118999.5|36.27000958|80|1.200638375|15.0|0.2251196953|453.0|6.7986147985
3851|2020A20|48125|2008|7.9|30.0|6227.607006|1235.5511768|411078|123861.5|36.86491886|115|1.7421871414|19.0|0.2878396147|433.0|6.5597133235
3852|2020A20|48125|2009|7.1|29.2|6214.8210181|1324.6535304|406307|129105.0|37.48715267|107|1.6366586077|16.0|0.2447339974|475.0|7.2655405484
3853|2020A20|48125|2010|3.0|25.8|6202.0|1414.0|411602|135600.5|38.06580585|165|2.4862124091|22.0|0.3314949879|796.0|11.99409138
3854|2020A20|48125|2011|3.0|34.6|6138.0350493|1470.7688938|409634|142445.0|38.60221012|149|2.2326448057|22.0|0.3296522532|601.0|9.0055001895
3855|2020A20|48125|2012|2.5|4.4|6074.0700986|1527.5377875|406893|148680.0|39.15056285|183|2.7318111347|23.0|0.3433423831|698.0|10.419694929
3856|2020A20|48125|2013|2.4|7.9|6010.1051479|1584.3066813|402923|153799.5|39.73799046|204|3.0429175057|21.0|0.3132415079|714.0|10.65021127
3857|2020A20|48125|2014|3.0|13.0|5945.9649507|1641.2311062|396514|157753.0|40.37188456|142|2.1293750612|22.0|0.3299031785|651.0|9.7621349635
3858|2020A20|48125|2015|4.5|16.2|5882.0|1698.0|393461|161825.0|40.96642547|124|1.853723749|22.0|0.3288864716|742.0|11.092443724
3859|2020A20|48125|2016|2.15|8.3|5741.0|1758.0|392588|166390.0|41.5007751|148|2.1642739972|24.0|0.3509633509|800.0|11.698778363
3860|2020A20|48125|2017|2.5|5.6|5634.0|1824.0|385843|159339.0|42.53130159|189|2.7597390649|24.0|0.3504430559|853.0|12.455330277
3861|2020A25|48730|2005|8.9|31.9|112.0|40.0|61376|23415.0|39.89585342|16|0.0291970803|2.0|0.003649635|67.0|0.1222627737
3862|2020A25|48730|2006|8.4|25.6|108.39408867|39.599343186|63460|24205.0|40.25816297|14|0.0239129726|0.0|0.0|83.0|0.1417697661
3863|2020A25|48730|2007|6.05|19.2|104.79802956|39.199781062|64865|25079.0|40.36026839|14|0.0226188609|2.0|0.0032312658|80.0|0.1292506338
3864|2020A25|48730|2008|4.45|28.5|101.20197044|38.800218938|66050|26070.0|40.57486709|16|0.0245152389|1.0|0.0015322024|73.0|0.1118507773
3865|2020A25|48730|2009|3.2|71.6|97.60591133|38.400656814|66582|27168.0|40.93241348|11|0.0161254547|1.0|0.0014659504|86.0|0.1260717367
3866|2020A25|48730|2010|3.85|7.1|94.0|38.0|67207|28268.0|41.37629145|22|0.0307706043|1.0|0.0013986638|92.0|0.1286770723
3867|2020A25|48730|2011|3.95|28.5|88.003285871|39.399233297|66971|29348.0|41.87839829|24|0.0315372155|2.0|0.0026281013|127.0|0.1668844322
3868|2020A25|48730|2012|4.5|7.5|82.006571742|40.798466594|67425|30454.0|42.38590438|38|0.046218016|6.0|0.0072975815|164.0|0.1994672268
3869|2020A25|48730|2013|8.0|19.0|76.009857612|42.19769989|67667|31555.5|42.83803542|46|0.0516714713|3.0|0.0033698786|174.0|0.1954529568
3870|2020A25|48730|2014|6.8|37.3|69.996714129|43.600766703|68741|32759.5|43.22392029|53|0.0539681682|3.0|0.003054802|200.0|0.2036534648
3871|2020A25|48730|2015|3.6|7.4|64.0|45.0|69156|34011.0|43.58530795|33|0.0305396495|1.0|0.0009254439|231.0|0.2137775464
3872|2020A25|48730|2016|2.75|29.1|69.0|45.0|68937|35109.0|44.06832158|36|0.0360328996|4.0|0.0040036555|240.0|0.2402193307
3873|2020A25|48730|2017|4.0|17.2|64.0|45.0|68207|31797.0|45.1447652|49|0.0459776856|5.0|0.0046916006|242.0|0.2270734675
3874|2020A35|48740|2005|61.85|141.9|28.0|14.0|64672|28739.5|42.4412822|14|0.0060613558|2.0|0.000865908|69.0|0.0298738248
3875|2020A35|48740|2006|53.5|155.3|25.395730706|12.798029557|63476|29206.5|43.15970065|12|0.0048010078|2.0|0.000800168|87.0|0.0348073062
3876|2020A35|48740|2007|43.4|151.6|22.798576902|11.599343186|62255|29776.5|43.85373187|24|0.0087891068|1.0|0.0003662128|82.0|0.0300294483
3877|2020A35|48740|2008|62.35|147.1|20.201423098|10.400656814|61603|30470.5|44.51901432|27|0.0088540887|1.0|0.0003279292|57.0|0.0186919649
3878|2020A35|48740|2009|51.8|298.6|17.604269294|9.2019704433|61252|31318.5|45.14559914|16|0.0045985161|3.0|0.0008622218|57.0|0.0163822136
3879|2020A35|48740|2010|26.6|123.6|15.0|8.0|61714|32401.0|45.75815109|42|0.0102083806|7.0|0.0017013968|67.0|0.0162847976
3880|2020A35|48740|2011|24.6|86.9|21.396495071|12.797371303|62490|33583.5|46.2007797|63|0.0215711184|3.0|0.0010271961|126.0|0.0431422368
3881|2020A35|48740|2012|21.0|126.6|27.792990142|17.594742607|62966|34829.0|46.54078557|80|0.035311743|3.0|0.0013241904|173.0|0.0763616443
3882|2020A35|48740|2013|29.3|61.0|34.189485214|22.39211391|63447|36040.5|46.9042196|126|0.0678972235|5.0|0.0026943343|201.0|0.1083122374
3883|2020A35|48740|2014|27.9|45.1|40.603504929|27.202628697|63502|37277.0|47.36119294|246|0.1572936634|4.0|0.0025576205|192.0|0.1227657861
3884|2020A35|48740|2015|19.8|36.6|47.0|32.0|63817|38504.0|47.83863741|244|0.1797013335|5.0|0.0036824044|203.0|0.1495056176
3885|2020A35|48740|2016|18.0|42.5|43.0|33.0|63982|39665.5|48.26373072|288|0.1935544372|6.0|0.0040323841|235.0|0.1579350442
3886|2020A35|48740|2017|20.1|49.7|46.0|33.0|64101|35340.0|49.08912497|273|0.1959095802|5.0|0.0035880875|277.0|0.1987800502
3887|2020A40|48740|2005|4.4|8.0|65.0|43.0|64672|28739.5|42.4412822|14|0.0140710045|2.0|0.0020101435|69.0|0.0693499505
3888|2020A40|48740|2006|7.05|28.3|61.39408867|42.198686371|63476|29206.5|43.15970065|12|0.0116064192|2.0|0.0019344032|87.0|0.0841465391
3889|2020A40|48740|2007|4.1|30.3|57.798029557|41.399562124|62255|29776.5|43.85373187|24|0.022281788|1.0|0.0009284078|82.0|0.0761294422
3890|2020A40|48740|2008|7.15|18.0|54.201970443|40.600437876|61603|30470.5|44.51901432|27|0.0237562002|1.0|0.0008798593|57.0|0.0501519782
3891|2020A40|48740|2009|7.45|130.0|50.60591133|39.801313629|61252|31318.5|45.14559914|16|0.0132190717|3.0|0.0024785759|57.0|0.047092943
3892|2020A40|48740|2010|4.0|30.0|47.0|39.0|61714|32401.0|45.75815109|42|0.0319862592|7.0|0.0053310432|67.0|0.0510256992
3893|2020A40|48740|2011|4.3|17.3|51.397590361|40.599123768|62490|33583.5|46.2007797|63|0.0518170618|3.0|0.0024674791|126.0|0.1036341236
3894|2020A40|48740|2012|4.6|14.6|55.795180723|42.198247536|62966|34829.0|46.54078557|80|0.0708892808|3.0|0.002658348|173.0|0.1532980698
3895|2020A40|48740|2013|8.4|21.8|60.192771084|43.797371303|63447|36040.5|46.9042196|126|0.1195373959|5.0|0.0047435475|201.0|0.1906906077
3896|2020A40|48740|2014|9.55|19.2|64.602409639|45.400876232|63502|37277.0|47.36119294|246|0.25026287|4.0|0.004069315|192.0|0.1953271181
3897|2020A40|48740|2015|5.5|31.0|69.0|47.0|63817|38504.0|47.83863741|244|0.2638168513|5.0|0.005406083|203.0|0.2194869706
3898|2020A40|48740|2016|6.1|37.2|59.0|43.0|63982|39665.5|48.26373072|288|0.2655746929|6.0|0.0055328061|235.0|0.2167015723
3899|2020A40|48740|2017|11.6|34.5|65.0|46.0|64101|35340.0|49.08912497|273|0.2768287546|5.0|0.0050701237|277.0|0.2808848536
3900|2020A45|48270|2005|77.1|168.0|102.0|36.0|113636|43380.5|39.82823106|27|0.0242352776|2.0|0.0017952057|110.0|0.098736316
3901|2020A45|48270|2006|83.65|154.5|93.986863711|37.001642036|112025|44522.0|40.4976623|27|0.0226524911|3.0|0.0025169435|124.0|0.104033663
3902|2020A45|48270|2007|52.0|140.0|85.995621237|38.000547345|111473|46087.0|41.17230455|22|0.0169718557|2.0|0.001542896|137.0|0.105688374
3903|2020A45|48270|2008|46.05|140.3|78.004378763|38.999452655|110858|47856.0|41.79786253|31|0.0218129115|0.0|0.0|103.0|0.0724751575
3904|2020A45|48270|2009|68.95|220.4|70.013136289|39.998357964|110170|49564.5|42.43486444|22|0.0139810202|1.0|0.0006355009|122.0|0.0775311122
3905|2020A45|48270|2010|36.35|160.8|62.0|41.0|110479|51360.5|43.08983866|28|0.0157133935|1.0|0.0005611926|137.0|0.0768833896
3906|2020A45|48270|2011|32.45|121.3|66.597480832|43.798466594|109329|53098.0|43.7451874|37|0.0225384554|5.0|0.0030457372|173.0|0.1053825077
3907|2020A45|48270|2012|21.8|147.1|71.194961665|46.596933187|108755|54869.0|44.38734722|49|0.0320771746|7.0|0.0045824535|220.0|0.1440199675
3908|2020A45|48270|2013|32.75|55.9|75.792442497|49.395399781|108342|56732.5|45.03327707|59|0.0412744283|6.0|0.0041973995|246.0|0.1720933789
3909|2020A45|48270|2014|25.6|48.5|80.402519168|52.201533406|107765|58566.5|45.68402249|45|0.0335741044|7.0|0.0052226385|240.0|0.1790618902
3910|2020A45|48270|2015|21.4|35.2|85.0|55.0|107896|60528.5|46.27609102|60|0.0472677393|5.0|0.0039389783|264.0|0.2079780529
3911|2020A45|48270|2016|20.4|46.1|79.0|52.0|108354|62650.5|46.82667911|74|0.0539527844|8.0|0.0058327334|269.0|0.1961256622
3912|2020A45|48270|2017|22.9|49.9|75.0|52.0|107898|57247.0|47.82328681|101|0.0702051938|10.0|0.0069510093|287.0|0.1994939665
3913|2020B10|48121|2005|11.25|91.5|255.0|124.0|504520|78580.5|31.1897707|25|0.0126357726|11.0|0.00555974|248.0|0.1253468643
3914|2020B10|48121|2006|15.2|43.5|236.56978654|118.99178982|503881|84102.0|31.80228744|53|0.0248832536|14.0|0.0065729349|311.0|0.1460130539
3915|2020B10|48121|2007|7.4|51.1|218.18992885|113.99726327|503930|90071.5|32.38884644|85|0.0368030162|29.0|0.0125563232|420.0|0.1818501977
3916|2020B10|48121|2008|6.45|26.6|199.81007115|109.00273673|503518|96745.5|32.96402912|135|0.0535717881|27.0|0.0107143576|493.0|0.1956362336
3917|2020B10|48121|2009|10.6|44.1|181.43021346|104.00821018|502727|103874.0|33.54063356|127|0.0458332994|24.0|0.0086614109|612.0|0.2208659782
3918|2020B10|48121|2010|14.5|26.3|163.0|99.0|502720|111811.5|34.10522122|196|0.0635502864|35.0|0.0113482654|1118.0|0.3624960216
3919|2020B10|48121|2011|12.2|89.7|171.19550931|103.19769989|502139|120519.5|34.65878715|177|0.0603450542|29.0|0.0098870428|775.0|0.2642226947
3920|2020B10|48121|2012|16.55|79.8|179.39101862|107.39539978|502195|129260.0|35.19320057|210|0.0750149124|28.0|0.0100019883|858.0|0.3064894991
3921|2020B10|48121|2013|13.9|125.4|187.58652793|111.59309967|498686|137098.5|35.76213713|189|0.071094544|29.0|0.0109086866|745.0|0.2802403984
3922|2020B10|48121|2014|27.65|74.3|195.80449069|115.80230011|496664|144709.5|36.38784488|109|0.0429720887|31.0|0.0122214197|581.0|0.2290530602
3923|2020B10|48121|2015|35.6|151.7|204.0|120.0|490870|152583.0|37.01792598|115|0.0477926946|36.0|0.0149611914|669.0|0.278028806
3924|2020B10|48121|2016|17.0|115.0|195.0|131.0|484006|159715.5|37.67050053|148|0.05962736|27.0|0.0108779643|725.0|0.2920934864
3925|2020B10|48121|2017|19.15|89.2|193.0|129.0|481291|160360.0|38.70335203|171|0.0685718204|35.0|0.0140351679|792.0|0.3175957996
3926|2021A30|48330|2005|0.8|2.2|31.0|19.0|222299|44492.0|32.97447366|24|0.0033468437|2.0|0.0002789036|145.0|0.0202205138
3927|2021A30|48330|2006|0.95|1.4|31.801313629|20.402298851|226425|47952.0|33.47718804|22|0.0030898925|4.0|0.0005617986|184.0|0.0258427369
3928|2021A30|48330|2007|1.1|2.6|32.600437876|21.800766284|231956|51472.5|33.9818924|47|0.0066056518|10.0|0.0014054578|213.0|0.029936252
3929|2021A30|48330|2008|1.4|1.8|33.399562124|23.199233716|243012|56087.5|34.47567675|46|0.0063222386|12.0|0.0016492796|223.0|0.0306491134
3930|2021A30|48330|2009|0.8|3.1|34.198686371|24.597701149|250387|61498.5|35.00427454|46|0.0062828325|9.0|0.0012292498|256.0|0.0349653285
3931|2021A30|48330|2010|2.55|3.3|35.0|26.0|260239|67403.0|35.56874271|42|0.0056486537|13.0|0.0017483928|262.0|0.03523684
3932|2021A30|48330|2011|0.7|0.9|33.200985761|24.600766703|266403|73685.0|36.11562351|55|0.0068544807|10.0|0.0012462692|337.0|0.0419992725
3933|2021A30|48330|2012|0.9|2.8|31.401971522|23.201533406|270460|79381.5|36.63938955|63|0.0073146647|16.0|0.0018576926|377.0|0.0437718822
3934|2021A30|48330|2013|0.7|4.8|29.602957284|21.80230011|279565|84984.0|37.14209428|63|0.0066710293|16.0|0.0016942297|398.0|0.0421439629
3935|2021A30|48330|2014|0.9|3.0|27.799014239|20.399233297|292376|91840.5|37.61163399|67|0.006370338|18.0|0.0017114341|372.0|0.0353696381
3936|2021A30|48330|2015|0.7|2.6|26.0|19.0|301291|99268.5|38.0654117|73|0.0062995576|24.0|0.0020710874|389.0|0.0335688753
3937|2021A30|48330|2016|1.4|2.3|21.0|18.0|317037|107378.5|38.52509575|102|0.0067563092|26.0|0.0017221965|427.0|0.028283765
3938|2021A30|48330|2017|0.85|1.7|27.0|20.0|338535|113101.0|39.10381497|189|0.0150737738|33.0|0.0026319288|502.0|0.0400372192
3939|2021A40|48270|2005|2.35|18.5|7236.0|2641.0|113636|43380.5|39.82823106|27|1.7192791017|2.0|0.1273540075|110.0|7.0044704143
3940|2021A40|48270|2006|4.2|9.9|6859.182266|2638.5960591|112025|44522.0|40.4976623|27|1.6531838534|3.0|0.1836870948|124.0|7.5923999195
3941|2021A40|48270|2007|3.2|10.8|6483.3940887|2636.1986864|111473|46087.0|41.17230455|22|1.2795445529|2.0|0.1163222321|137.0|7.9680728979
3942|2021A40|48270|2008|2.5|8.5|6107.6059113|2633.8013136|110858|47856.0|41.79786253|31|1.7079126743|0.0|0.0|103.0|5.6746775954
3943|2021A40|48270|2009|6.1|11.7|5731.817734|2631.4039409|110170|49564.5|42.43486444|22|1.1445946278|1.0|0.0520270285|122.0|6.3472974816
3944|2021A40|48270|2010|2.5|5.2|5355.0|2629.0|110479|51360.5|43.08983866|28|1.3571810027|1.0|0.0484707501|137.0|6.6404927633
3945|2021A40|48270|2011|4.2|10.9|5262.4507119|2650.7880613|109329|53098.0|43.7451874|37|1.7809609193|5.0|0.2406703945|173.0|8.3271956495
